RANGE,33.363,6017,4.490
RANGE,33.479,6018,3.420
RANGE,33.493,6019,1.770
RANGE,33.507,6017,4.500
RANGE,33.623,6018,3.400
RANGE,33.637,6019,2.030
RANGE,33.651,6017,4.470
RANGE,33.767,6018,3.460
RANGE,33.781,6019,1.760
RANGE,33.795,6017,4.550
RANGE,33.911,6018,3.420
RANGE,33.925,6019,2.310
RANGE,33.939,6017,4.530
RANGE,34.055,6018,3.410
RANGE,34.069,6019,2.060
RANGE,34.083,6017,4.500
RANGE,34.199,6018,3.400
RANGE,34.213,6019,1.810
POS2D,34.214,0.062,-0.292,1.830,3.210,4.200,0.343
STATUS,FAIR
RANGE,34.227,6017,4.530
RANGE,34.343,6018,3.420
RANGE,34.357,6019,2.070
RANGE,34.371,6017,4.530
RANGE,34.487,6018,3.450
RANGE,34.501,6019,1.750
RANGE,34.515,6017,4.520
RANGE,34.631,6018,3.420
RANGE,34.645,6019,2.260
RANGE,34.659,6017,4.560
RANGE,34.775,6018,3.400
RANGE,34.789,6019,2.310
RANGE,34.803,6017,4.520
RANGE,34.919,6018,3.390
RANGE,34.933,6019,2.330
RANGE,34.947,6017,4.510
RANGE,35.063,6018,3.420
RANGE,35.077,6019,2.030
RANGE,35.091,6017,4.530
RANGE,35.207,6018,3.400
RANGE,35.221,6019,2.200
RANGE,35.235,6017,4.540
RANGE,35.351,6018,3.420
RANGE,35.365,6019,1.840
POS2D,35.366,0.171,-0.235,2.000,3.220,4.230,0.465
STATUS,FAIR
RANGE,35.379,6017,4.520
RANGE,35.495,6018,3.450
RANGE,35.509,6019,2.050
RANGE,35.523,6017,4.570
RANGE,35.639,6018,3.450
RANGE,35.653,6019,2.050
RANGE,35.667,6017,4.540
RANGE,35.783,6018,3.450
RANGE,35.797,6019,1.830
RANGE,35.811,6017,4.550
RANGE,35.927,6018,3.440
RANGE,35.941,6019,2.130
RANGE,35.955,6017,4.560
RANGE,36.215,6018,3.400
RANGE,36.229,6019,1.970
RANGE,36.243,6017,4.510
RANGE,36.359,6018,3.440
RANGE,36.373,6019,1.990
RANGE,36.387,6017,4.480
RANGE,36.503,6018,3.430
RANGE,36.517,6019,1.840
RANGE,36.531,6017,4.500
RANGE,36.647,6018,3.420
RANGE,36.661,6019,1.870
POS2D,36.662,-0.001,-0.360,1.790,3.240,4.240,0.305
STATUS,FAIR
RANGE,36.675,6017,4.550
RANGE,36.791,6018,3.450
RANGE,36.805,6019,1.810
RANGE,36.819,6017,4.560
RANGE,36.935,6018,3.430
RANGE,36.949,6019,1.830
RANGE,36.963,6017,4.510
RANGE,37.079,6018,3.440
RANGE,37.093,6019,1.750
RANGE,37.107,6017,4.560
RANGE,37.223,6018,3.420
RANGE,37.237,6019,1.840
RANGE,37.251,6017,4.490
RANGE,37.367,6018,3.420
RANGE,37.381,6019,2.460
RANGE,37.395,6017,4.570
RANGE,37.511,6018,3.430
RANGE,37.525,6019,2.550
RANGE,37.539,6017,4.530
RANGE,37.655,6018,3.460
RANGE,37.669,6019,2.180
RANGE,37.683,6017,4.550
RANGE,37.799,6018,3.410
RANGE,37.813,6019,1.820
POS2D,37.814,-0.084,-0.446,1.640,3.230,4.250,0.189
STATUS,OK
RANGE,37.827,6017,4.540
RANGE,37.943,6018,3.470
RANGE,37.957,6019,2.370
RANGE,37.971,6017,4.510
RANGE,38.087,6018,3.470
RANGE,38.101,6019,2.450
RANGE,38.115,6017,4.490
RANGE,38.245,6019,2.300
RANGE,38.259,6017,4.570
RANGE,38.389,6019,2.120
RANGE,38.403,6017,4.560
RANGE,38.519,6018,3.470
RANGE,38.533,6019,2.480
RANGE,38.547,6017,4.490
RANGE,38.663,6018,3.450
RANGE,38.677,6019,2.500
RANGE,38.691,6017,4.510
RANGE,38.807,6018,3.450
RANGE,38.821,6019,2.330
RANGE,38.835,6017,4.490
